Record ID,Offender Number,Record Date,Fiscal Year Revoked,Revocation Type,Status,Sex,Race & Ethnicity,Age,Offense Code,Offense Class,Offense Description,Offense Type,Offense Subtype
228,90986,05/01/2018,2018,5. Revoked - Other Violation (No New Arrest),Parole,Male,White,54,124.401(1)(b)(7),B Felony,"Proh Acts-Mfg, Del, Consp or Poss w/Int-Meth GT 5gm but LT 5kg",Drug,Trafficking
227,247430,11/17/2016,2017,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,44,"902.8,B",Felony - Enhancement to Original Penalty,HABITUAL OFFENDER (PROPERTY),Other,Other Criminal
226,18528383,12/09/2022,2023,4. Revoked - New Arrest ICON,Parole,Male,White,38,124.411,Felony - Enhancement to Original Penalty,Cont Subst-2nd or Subseq-not to exceed 3X Penalty Enh,Drug,Trafficking
225,18074924,07/17/2014,2015,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,32,708.7(2),Aggravated Misdemeanor,HARASSMENT / 1ST DEG.,Violent,Assault
224,3145349,08/10/2015,2016,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,Black,62,124.411,Felony - Enhancement to Original Penalty,Cont Subst-2nd or Subseq-not to exceed 3X Penalty Enh,Drug,Trafficking
223,18674387,03/28/2022,2022,5. Revoked - Other Violation (No New Arrest),Special Sentence,Male,White,30,903B.1,Special Sentence 2005,Special Supervision Sentence-B or C Felony/Lifetime Parole,Violent,Sex
222,19496711,07/25/2019,2020,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,22,713.6A,D Felony,BURGLARY 3RD DEGREE,Property,Burglary
221,20683388,07/20/2017,2018,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,30,713.6A,D Felony,BURGLARY 3RD DEGREE,Property,Burglary
220,3308693,08/12/2019,2020,5. Revoked - Other Violation (No New Arrest),Parole,Male,White,38,719.7,D Felony,FURN. INTOXICANT TO INMATES,Drug,Other Drug
219,19081385,12/20/2024,,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,40,"902.8,A",Felony - Enhancement to Original Penalty,HABITUAL OFFENDER (PERSON),Other,Other Criminal
218,199937,06/07/2019,2019,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,American Indian or Alaska Native,48,124.401(1)(b)(7),B Felony,"Proh Acts-Mfg, Del, Consp or Poss w/Int-Meth GT 5gm but LT 5kg",Drug,Trafficking
217,18025190,09/24/2019,2020,2. Revoked - Serious Misdemeanor New Conviction,Parole,Male,Black,34,713.3,B Felony,BURGLARY 1ST DEGREE,Violent,Other Violent
216,2418842,02/14/2017,2017,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,50,321J.2(C),D Felony,OPER VEH WH INT (OWI)/CLASS D FEL/3RD AND SUBSEQUENT OFF,Public Order,OWI
215,20828216,12/19/2017,2018,5. Revoked - Other Violation (No New Arrest),Parole,Male,White,31,124.401(1)(c)(6),C Felony,"Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm",Drug,Trafficking
214,20338838,03/20/2018,2018,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Female,White,32,124.401(1)(b)(7),B Felony,"Proh Acts-Mfg, Del, Consp or Poss w/Int-Meth GT 5gm but LT 5kg",Drug,Trafficking
213,18594593,02/20/2024,2024,5. Revoked - Other Violation (No New Arrest),Special Sentence,Male,White,58,903B.2,Special Sentence 2005,Special Supervision Sentence-D Felony or Misdemeanors/10 years parole,Violent,Sex
212,3051623,04/13/2018,2018,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,50,124.401(1)(c)(6),C Felony,"Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm",Drug,Trafficking
211,3203144,09/15/2014,2015,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,65,"811.2(8),A",D Felony,FAILURE TO APPEAR FELONY CHG.,Public Order,Flight/Escape
210,250343,07/10/2018,2019,3. Revoked - New Arrest Pending or Found Not Guilty,Parole,Male,White,45,"902.8,B",Felony - Enhancement to Original Penalty,HABITUAL OFFENDER (PROPERTY),Other,Other Criminal
209,3326525,06/17/2024,2024,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Female,White,45,321.279(3)(a),D Felony,"ELUDING-Speed in Excess of 25 mph Over Limit, Plus Participating in a Felony",Public Order,Traffic
208,20049149,09/29/2017,2018,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,32,714.2(2),D Felony,THEFT 2ND DEGREE,Property,Theft
207,20871029,03/04/2021,2021,5. Revoked - Other Violation (No New Arrest),Parole,Male,White,56,"902.8,B",Felony - Enhancement to Original Penalty,HABITUAL OFFENDER (PROPERTY),Other,Other Criminal
206,199586,02/13/2024,2024,5. Revoked - Other Violation (No New Arrest),Parole,Male,White,54,724.26(1),D Felony,Dominion/Control of Firearm/Offensive Weapon by Felon,Public Order,Weapons
205,3427970,05/31/2018,2018,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Female,White,37,124.411,Felony - Enhancement to Original Penalty,Cont Subst-2nd or Subseq-not to exceed 3X Penalty Enh,Drug,Trafficking
204,20435975,10/11/2018,2019,5. Revoked - Other Violation (No New Arrest),Parole,Male,White,28,714.2(2),D Felony,THEFT 2ND DEGREE,Property,Theft
203,2403284,08/09/2017,2018,5. Revoked - Other Violation (No New Arrest),Parole,Male,White,50,"902.8,B",Felony - Enhancement to Original Penalty,HABITUAL OFFENDER (PROPERTY),Other,Other Criminal
202,18409730,08/02/2018,2019,5. Revoked - Other Violation (No New Arrest),Parole,Male,White,33,124.401(1)(c)(6),C Felony,"Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm",Drug,Trafficking
201,3261977,05/10/2016,2016,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,41,124.401(5)(c),D Felony,Possession of a Controlled Substance - 3rd and subsequent,Drug,Drug Possession
200,18592586,08/27/2024,,5. Revoked - Other Violation (No New Arrest),Parole,Female,Asian or Pacific Islander,40,714.2(1),C Felony,THEFT 1ST DEGREE,Property,Theft
199,19696772,02/05/2019,2019,4. Revoked - New Arrest ICON,Parole,Male,Black,20,714.2(1),C Felony,THEFT 1ST DEGREE,Property,Theft
198,19241819,09/08/2016,2017,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,23,124.401(1)(c)(6),C Felony,"Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm",Drug,Trafficking
197,19107119,09/28/2022,2023,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,Black,33,"902.8,B",Felony - Enhancement to Original Penalty,HABITUAL OFFENDER (PROPERTY),Other,Other Criminal
196,3444974,10/28/2014,2015,5. Revoked - Other Violation (No New Arrest),Parole,Male,White,30,714.2(1),C Felony,THEFT 1ST DEGREE,Property,Theft
195,194441,03/02/2022,2022,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,Black,50,124.401(1)(c)(2)(b),C Felony,"Proh Acts-Mfg, Del, Consp or Poss w/Int-Cocaine LT 500gm",Drug,Trafficking
194,18520289,07/19/2024,,5. Revoked - Other Violation (No New Arrest),Parole,Male,White,32,692A.104-B,D Felony,Sex Offender - Registration Violation 2nd or subsequent offense,Public Order,Other Public Order
193,18790262,10/25/2016,2017,2. Revoked - Serious Misdemeanor New Conviction,Parole,Male,American Indian or Alaska Native,26,321J.2(C),D Felony,OPER VEH WH INT (OWI)/CLASS D FEL/3RD AND SUBSEQUENT OFF,Public Order,OWI
192,3131102,03/11/2024,2024,6. Revoked - Other (No New Arrest) - No ROV Data,Parole,Male,Hispanic,49,124.401(5)(c),D Felony,Possession of a Controlled Substance - 3rd and subsequent,Drug,Drug Possession
191,2407091,08/22/2019,2020,4. Revoked - New Arrest ICON,Parole,Male,Black,55,713.5,C Felony,BURGLARY 2ND DEGREE,Property,Burglary
190,19152470,10/05/2022,2023,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Special Sentence,Male,White,65,903B.1,Special Sentence 2005,Special Supervision Sentence-B or C Felony/Lifetime Parole,Violent,Sex
189,18322034,04/26/2021,2021,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Female,White,30,321J.2(C),D Felony,OPER VEH WH INT (OWI)/CLASS D FEL/3RD AND SUBSEQUENT OFF,Public Order,OWI
188,18579494,04/01/2019,2019,5. Revoked - Other Violation (No New Arrest),Parole,Male,White,38,714.2(2),D Felony,THEFT 2ND DEGREE,Property,Theft
187,18057986,07/12/2024,,6. Revoked - Other (No New Arrest) - No ROV Data,Special Sentence,Male,White,20,903B.2,Special Sentence 2005,Special Supervision Sentence-D Felony or Misdemeanors/10 years parole,Violent,Sex
186,20072144,10/10/2023,2024,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,27,711.3,C Felony,"ROBBERY 2ND DEGREE, 85%",Violent,Robbery
185,18385136,05/06/2016,2016,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Female,Black,40,715A.2(2)(a),D Felony,FORGERY,Property,Forgery/Fraud
184,3347600,12/21/2017,2018,2. Revoked - Serious Misdemeanor New Conviction,Parole,Male,White,42,124.401(1)(b)(7),B Felony,"Proh Acts-Mfg, Del, Consp or Poss w/Int-Meth GT 5gm but LT 5kg",Drug,Trafficking
183,20407622,11/19/2021,2022,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,Black,28,713.5,C Felony,BURGLARY 2ND DEGREE,Property,Burglary
182,3399332,12/08/2015,2016,5. Revoked - Other Violation (No New Arrest),Parole,Male,White,40,"124.401(5),B",Aggravated Misdemeanor,Possession of a Controlled Substance - 2nd Offense,Drug,Drug Possession
181,3448946,05/18/2017,2017,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,35,124.401(1)(b)(7),B Felony,"Proh Acts-Mfg, Del, Consp or Poss w/Int-Meth GT 5gm but LT 5kg",Drug,Trafficking
180,20378486,02/22/2019,2019,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,Black,26,"706.3,A",C Felony,CONSPIRACY/COMMIT FORC FELONY,Violent,Other Violent
179,19915838,12/06/2021,2022,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,Hispanic,31,726.6(5),D Felony,CHILD ENDANGERMENT/BODILY INJURY,Violent,Assault
178,18912833,02/28/2025,,5. Revoked - Other Violation (No New Arrest),Parole,Male,White,34,724.26,D Felony,"REC. TRANSP, POS. FIREARM FELON",Public Order,Weapons
177,19499243,01/10/2025,,5. Revoked - Other Violation (No New Arrest),Special Sentence,Male,White,34,903B.1,Special Sentence 2005,Special Supervision Sentence-B or C Felony/Lifetime Parole,Violent,Sex
176,3430202,05/21/2018,2018,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,36,"902.8,B",Felony - Enhancement to Original Penalty,HABITUAL OFFENDER (PROPERTY),Other,Other Criminal
175,19317533,01/10/2017,2017,5. Revoked - Other Violation (No New Arrest),Parole,Male,Black,40,708.2A(4),D Felony,DOMESTIC ABUSE ASSAULT - 3RD OR SUBSEQUENT OFFENSE,Violent,Assault
174,20350862,06/01/2021,2021,3. Revoked - New Arrest Pending or Found Not Guilty,Parole,Male,White,27,124.401(1)(c)(6),C Felony,"Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm",Drug,Trafficking
173,18112241,09/15/2021,2022,2. Revoked - Serious Misdemeanor New Conviction,Parole,Male,White,45,"902.8,B",Felony - Enhancement to Original Penalty,HABITUAL OFFENDER (PROPERTY),Other,Other Criminal
172,199052,08/03/2015,2016,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,Black,43,"902.8,B",Felony - Enhancement to Original Penalty,HABITUAL OFFENDER (PROPERTY),Other,Other Criminal
171,18724994,08/21/2020,2021,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,26,713.6A,D Felony,BURGLARY 3RD DEGREE,Property,Burglary
170,19017581,04/12/2018,2018,5. Revoked - Other Violation (No New Arrest),Parole,Male,Black,33,714.2(2),D Felony,THEFT 2ND DEGREE,Property,Theft
169,245471,02/13/2020,2020,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,57,"902.8,B",Felony - Enhancement to Original Penalty,HABITUAL OFFENDER (PROPERTY),Other,Other Criminal
168,18658634,01/13/2025,,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,Hispanic,26,"902.8,B",Felony - Enhancement to Original Penalty,HABITUAL OFFENDER (PROPERTY),Other,Other Criminal
167,20012108,02/07/2018,2018,2. Revoked - Serious Misdemeanor New Conviction,Parole,Male,Black,31,713.5,C Felony,BURGLARY 2ND DEGREE,Property,Burglary
166,20291108,09/14/2023,2024,4. Revoked - New Arrest ICON,Parole,Male,White,35,124.401(1)(c)(6),C Felony,"Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm",Drug,Trafficking
165,20160653,05/13/2022,2022,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Special Sentence,Male,White,18,903B.2,Special Sentence 2005,Special Supervision Sentence-D Felony or Misdemeanors/10 years parole,Violent,Sex
164,3146954,12/06/2016,2017,5. Revoked - Other Violation (No New Arrest),Parole,Male,White,47,321.561,Aggravated Misdemeanor,DRIVING WHILE BARRED - MOTOR VEHICLE,Public Order,Traffic
163,19922165,09/16/2019,2020,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,36,724.26,D Felony,"REC. TRANSP, POS. FIREARM FELON",Public Order,Weapons
162,2426177,11/19/2020,2021,5. Revoked - Other Violation (No New Arrest),Parole,Male,Hispanic,47,124.401(1)(c)(6),C Felony,"Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm",Drug,Trafficking
161,19011488,12/28/2018,2019,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,Black,31,321J.2(C),D Felony,OPER VEH WH INT (OWI)/CLASS D FEL/3RD AND SUBSEQUENT OFF,Public Order,OWI
160,20151194,01/20/2020,2020,6. Revoked - Other (No New Arrest) - No ROV Data,Parole,Male,White,32,124.401(1)(c)(6),C Felony,"Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm",Drug,Trafficking
159,20556146,04/28/2015,2015,5. Revoked - Other Violation (No New Arrest),Parole,Male,White,39,124.401(1)(c)(6),C Felony,"Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm",Drug,Trafficking
158,20504729,03/10/2022,2022,5. Revoked - Other Violation (No New Arrest),Parole,Male,White,38,124.401(5)(c),D Felony,Possession of a Controlled Substance - 3rd and subsequent,Drug,Drug Possession
157,18403289,05/13/2022,2022,5. Revoked - Other Violation (No New Arrest),Parole,Male,Black,31,715A.2(2)(a),D Felony,FORGERY,Property,Forgery/Fraud
156,18107360,05/18/2018,2018,2. Revoked - Serious Misdemeanor New Conviction,Parole,Male,Black,43,124.401(1)(c)(2)(b),C Felony,"Proh Acts-Mfg, Del, Consp or Poss w/Int-Cocaine LT 500gm",Drug,Trafficking
155,20178848,08/01/2023,2024,5. Revoked - Other Violation (No New Arrest),Parole,Male,White,31,124.401(1)(c)(6),C Felony,"Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm",Drug,Trafficking
154,18145010,05/19/2015,2015,5. Revoked - Other Violation (No New Arrest),Parole,Male,Black,23,124.401(1)(d)(2),D Felony,"Proh Acts-Mfg, Del, Consp or Poss-Marij LT 50 kg",Drug,Trafficking
153,19457312,09/09/2015,2016,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,24,713.6A,D Felony,BURGLARY 3RD DEGREE,Property,Burglary
152,3242213,09/01/2018,2019,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,41,"902.8,B",Felony - Enhancement to Original Penalty,HABITUAL OFFENDER (PROPERTY),Other,Other Criminal
151,19675991,07/15/2014,2015,5. Revoked - Other Violation (No New Arrest),Parole,Male,White,30,321J.2(C),D Felony,OPER VEH WH INT (OWI)/CLASS D FEL/3RD AND SUBSEQUENT OFF,Public Order,OWI
150,19611545,06/16/2015,2015,5. Revoked - Other Violation (No New Arrest),Parole,Male,White,44,713.6A,D Felony,BURGLARY 3RD DEGREE,Property,Burglary
149,18172013,12/15/2017,2018,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,19,321.279(3),D Felony,ELUDING,Public Order,Traffic
148,3080957,10/13/2021,2022,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Special Sentence,Male,White,46,903B.1,Special Sentence 2005,Special Supervision Sentence-B or C Felony/Lifetime Parole,Violent,Sex
147,2417642,01/26/2017,2017,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,45,124.401(1)(b)(7),B Felony,"Proh Acts-Mfg, Del, Consp or Poss w/Int-Meth GT 5gm but LT 5kg",Drug,Trafficking
146,18344954,02/22/2024,2024,2. Revoked - Serious Misdemeanor New Conviction,Parole,Male,Black,20,708.6(1),C Felony,INTIMIDATION WITH A DANGEROUS WEAPON,Violent,Assault
145,243392,05/14/2021,2021,4. Revoked - New Arrest ICON,Parole,Male,White,66,"902.8,B",Felony - Enhancement to Original Penalty,HABITUAL OFFENDER (PROPERTY),Other,Other Criminal
144,2726210,11/29/2016,2017,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,59,321J.2(C),D Felony,OPER VEH WH INT (OWI)/CLASS D FEL/3RD AND SUBSEQUENT OFF,Public Order,OWI
143,19137263,05/19/2015,2015,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Special Sentence,Male,Hispanic,25,903B.2,Special Sentence 2005,Special Supervision Sentence-D Felony or Misdemeanors/10 years parole,Violent,Sex
142,19960886,02/18/2020,2020,5. Revoked - Other Violation (No New Arrest),Parole,Female,Hispanic,43,124.401(1)(c)(6),C Felony,"Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm",Drug,Trafficking
141,19797737,03/25/2024,2024,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,31,714.2(1),C Felony,THEFT 1ST DEGREE,Property,Theft
140,20858189,05/12/2015,2015,5. Revoked - Other Violation (No New Arrest),Parole,Male,White,30,708.2A(3B),Aggravated Misdemeanor,DOMESTIC ABUSE ASSAULT - 2ND OFFENSE,Violent,Assault
139,19153199,11/30/2018,2019,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,Black,42,321J.2(C),D Felony,OPER VEH WH INT (OWI)/CLASS D FEL/3RD AND SUBSEQUENT OFF,Public Order,OWI
138,19115345,08/05/2024,,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,40,"902.8,B",Felony - Enhancement to Original Penalty,HABITUAL OFFENDER (PROPERTY),Other,Other Criminal
137,20685350,02/20/2020,2020,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,29,713.6A,D Felony,BURGLARY 3RD DEGREE,Property,Burglary
136,3471320,07/29/2016,2017,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Special Sentence,Male,White,34,903B.2,Special Sentence 2005,Special Supervision Sentence-D Felony or Misdemeanors/10 years parole,Violent,Sex
135,18507971,08/14/2020,2021,5. Revoked - Other Violation (No New Arrest),Parole,Male,Hispanic,40,"902.8,B",Felony - Enhancement to Original Penalty,HABITUAL OFFENDER (PROPERTY),Other,Other Criminal
134,18677636,04/07/2020,2020,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,37,714.2(1),C Felony,THEFT 1ST DEGREE,Property,Theft
133,18164258,01/04/2018,2018,4. Revoked - New Arrest ICON,Parole,Male,Hispanic,30,124.401(1)(c)(6),C Felony,"Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm",Drug,Trafficking
132,616010,10/22/2015,2016,6. Revoked - Other (No New Arrest) - No ROV Data,Parole,Male,White,53,"902.8,B",Felony - Enhancement to Original Penalty,HABITUAL OFFENDER (PROPERTY),Other,Other Criminal
131,18865958,11/16/2020,2021,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,Black,23,124.411,Felony - Enhancement to Original Penalty,Cont Subst-2nd or Subseq-not to exceed 3X Penalty Enh,Drug,Trafficking
130,19518203,03/22/2017,2017,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Female,Black,22,714.2(2),D Felony,THEFT 2ND DEGREE,Property,Theft
129,3234308,08/31/2020,2021,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Female,White,47,"902.8,A",Felony - Enhancement to Original Penalty,HABITUAL OFFENDER (PERSON),Other,Other Criminal
128,20212256,11/09/2018,2019,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,White,22,124.401(1)(c)(6),C Felony,"Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm",Drug,Trafficking
127,18558377,10/19/2017,2018,1. Revoked - New Felony/Aggravated Misdemeanor Conviction,Parole,Male,Black,27,124.401(1)(c)(3),C Felony,"Proh Acts-Mfg, Del, Consp or Poss w/Int-Cocaine LT 5gm",Drug,Trafficking
